sheet_id,category_id,year_month,total_spent,total_spent_in_sheet_last_month,total_spent_in_sheet_last_3_months,average_spent_in_sheet_last_6_months,sheet_spending_trend,total_spent_in_category_last_month,total_spent_in_category_last_3_months,average_spent_in_category_last_6_months,category_spending_trend,category_spent_percentage_last_month,category_spent_percentage_trend,most_frequent_spending_category_in_sheet,most_expensive_category_last_month_in_sheet,least_expensive_category_last_month_in_sheet
9c0f5aab-d3be-45a9-9091-c24f8ce9a6c0,30697b6e-1444-413c-862e-40af11aba86b,2022-02,7706,7325.22,21975.65,7325.22,-1,7641.16,22497.93,8421.13,0,61.71,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
6528d1e8-6dd3-41e8-82bd-7f657bfb4541,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-01,51200,53921.29,161763.87,53921.29,0,15791.37,93952.49,34422.14,-1,24.25,0,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55
1bc2dd60-f44f-49a5-a5c2-ec311dee838e,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2021-06,47856,48690.75,146072.26,48690.75,0,33932.86,131038.66,70381.93,1,43.15,-1,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
b42f135b-a019-4692-b632-7e33bd0c0dd2,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-04,69157,72326.49,216979.48,72326.49,0,66707.47,146467.82,79115.52,0,6.57,1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
8de0a5b8-2c76-419a-9d07-4a72dc664a99,3d921cc9-3c96-4a42-a84a-622177addb55,2022-06,2073,2345.94,7037.83,2345.94,-1,654.82,3317.14,1289.38,0,37.06,0,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55
a470b789-a29c-44a5-9963-c422d4ed1ff4,30697b6e-1444-413c-862e-40af11aba86b,2022-03,2266,1958.75,5876.24,1958.75,1,2044.9,2421.15,1533.54,-1,9.74,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
a88585bd-ad4d-435a-a722-d05b18df2160,3d921cc9-3c96-4a42-a84a-622177addb55,2023-01,4966,5779.6,17338.81,5779.6,1,1818.5,6324.13,5120.69,0,70.31,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
cadab51a-c20c-4c2a-b8cb-61486e2b7f0c,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2020-01,14387,13220.26,39660.77,13220.26,0,8761.27,27395.66,18422.19,-1,78.47,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
28cda8f3-a849-4edc-9426-9582d1c1c843,30697b6e-1444-413c-862e-40af11aba86b,2021-03,6480,7010.02,21030.07,7010.02,1,6063.68,15506.3,5473.74,0,67.05,1,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
34107057-80f1-4176-b4fa-95ca74a1c71f,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2023-11,17579,15362.37,46087.11,15362.37,1,8080.67,28696.35,16570.07,0,16.61,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55,30697b6e-1444-413c-862e-40af11aba86b
b879dedd-4e17-4de0-92f2-b5b039d89cf3,6de44045-77c4-4366-a4f2-dc61e5ab22be,2020-04,13978,16284.7,48854.09,16284.7,-1,5069.4,31065.08,10368.12,-1,22.65,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,7b99f03f-4c9c-4866-b27c-29c6dae0f773
1d26ba38-b8e8-423c-8b9e-6e6c5e34f4a4,30697b6e-1444-413c-862e-40af11aba86b,2022-04,109,126.51,379.52,126.51,-1,37.9,310.26,136.24,-1,23.02,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
cc2a8021-12fe-4579-b797-ceca20b534a9,3d921cc9-3c96-4a42-a84a-622177addb55,2020-05,4852,3932.35,11797.05,3932.35,0,2975.92,5571.88,2610.41,-1,25.8,0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be
f8fe1240-0310-4089-a05b-5bf7d71baa32,30697b6e-1444-413c-862e-40af11aba86b,2020-07,4776,5077.02,15231.05,5077.02,-1,2044.88,6741.48,6528.55,1,37.26,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b
6d53d2ee-3be3-4d88-abc2-d2fbe6795751,3d921cc9-3c96-4a42-a84a-622177addb55,2021-07,5264,4752.57,14257.71,4752.57,0,3826.27,15375.34,6387.18,1,63.28,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
05b9d9bf-1e2f-4b79-8103-8bfe3723744f,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2022-03,8974,7684.02,23052.07,7684.02,-1,4647.01,20826.52,11780.12,0,64.01,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
52ea63fa-0d12-4463-8ace-8addbd0b7109,3d921cc9-3c96-4a42-a84a-622177addb55,2022-03,5442,4924.89,14774.67,4924.89,0,2379.35,10540.12,5106.72,-1,45.16,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773
55281328-648f-48dd-92bf-14dab8d112b0,3d921cc9-3c96-4a42-a84a-622177addb55,2020-12,2662,2615.97,7847.91,2615.97,1,2040.95,7868.81,3364.38,0,15.59,1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773
f99c318f-7c84-4df0-b1e8-db15286aba7b,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2023-04,40536,34675.85,104027.55,34675.85,-1,34730.37,112749.64,44525.8,0,15.74,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
369ddf10-fe90-40a4-a4af-be18a2c7758d,6de44045-77c4-4366-a4f2-dc61e5ab22be,2022-07,8372,7629.99,22889.96,7629.99,-1,2768.48,20775.89,4658.33,1,8.16,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b
36501e8e-cde2-47fb-9ac9-fdc5c1813919,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2023-09,5483,5989.06,17967.19,5989.06,-1,4615.65,10732.64,7192.71,1,23.68,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b
8f54fed1-fea3-4455-a733-896458ae85a6,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-11,11863,13756.58,41269.75,13756.58,-1,7878.81,32116.36,6305.46,1,64.05,0,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55
e38d882e-801e-43fb-a5e8-b57e3842c3d5,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2021-04,12092,10252.05,30756.16,10252.05,1,8887.69,25161.61,10510.34,-1,70.73,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
9ef234f1-6be1-4d67-b779-b48e3eeefd16,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2022-02,1209,1152.7,3458.11,1152.7,1,1077.85,1938.14,1668.9,0,45.35,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
11d475b6-7969-4b98-a53d-3182c34ebf7c,30697b6e-1444-413c-862e-40af11aba86b,2024-10,4494,5348.57,16045.7,5348.57,0,3910.06,7998.77,3673.13,0,9.97,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55
334234e6-3d36-4f14-a42b-60fcfaa25f11,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-03,1683,1693.95,5081.84,1693.95,-1,606.77,4498.18,1423.9,0,56.84,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
03bfa1d2-8f63-4aff-870f-d0908ced4a5e,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2020-02,3455,3696.88,11090.65,3696.88,0,2075.08,7238.55,2625.18,0,25.08,0,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773
e8c88e2c-1f0a-4bfd-a84b-10deff932fbd,6de44045-77c4-4366-a4f2-dc61e5ab22be,2022-09,7698,7274.03,21822.08,7274.03,-1,5533.27,14811.95,9395.31,0,33.37,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
9174c8a7-6634-4fa7-831d-e23bd583303f,6de44045-77c4-4366-a4f2-dc61e5ab22be,2020-11,5819,5000.01,15000.02,5000.01,1,5674.99,9037.21,8108.97,1,20.34,-1,3d921cc9-3c96-4a42-a84a-622177addb55,30697b6e-1444-413c-862e-40af11aba86b,3d921cc9-3c96-4a42-a84a-622177addb55
14a87024-94d1-4538-a27a-b3b6326bd888,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2023-05,11471,9717.89,29153.67,9717.89,-1,7946.56,27654.6,15672.69,0,17.24,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
605e92e0-d22d-4c0a-824d-022ea4b045f7,6de44045-77c4-4366-a4f2-dc61e5ab22be,2021-01,20752,17855.15,53565.46,17855.15,1,6526.8,59170.18,16542.61,1,17.39,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
2cc168b6-6809-41b0-81ce-9b19e564faa9,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-12,8924,7382.5,22147.5,7382.5,-1,8086.74,9899.02,10369.19,0,7.89,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be
dbb298a6-befd-4cbd-8bf9-2e174c95590f,3d921cc9-3c96-4a42-a84a-622177addb55,2020-11,1080,959.92,2879.75,959.92,0,706.33,3040.01,1101.94,0,8.74,0,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773,6de44045-77c4-4366-a4f2-dc61e5ab22be
cadfdec9-4ff6-4696-91e3-8229bd449271,6de44045-77c4-4366-a4f2-dc61e5ab22be,2022-06,23914,20115.41,60346.24,20115.41,-1,20297.9,70444.15,20916.65,1,19.02,0,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b,3d921cc9-3c96-4a42-a84a-622177addb55
7033aa25-ced7-4b91-832b-f844b93172fc,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2022-05,3527,3210.07,9630.21,3210.07,-1,3482.15,7457.86,2643.4,0,43.8,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
90f4ed1e-d019-405b-800b-e5504ebabbf7,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2022-08,8607,8398.15,25194.45,8398.15,1,3358.67,11916.4,12879.98,0,12.26,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
a1d51a0a-ce55-4434-8f82-ee8da99c0c47,3d921cc9-3c96-4a42-a84a-622177addb55,2024-05,3066,3290.15,9870.44,3290.15,-1,1286.18,4920.09,2485.39,0,55.05,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
32e41fce-c352-4c71-8aab-f690bdc1dffe,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-03,3848,4479.28,13437.85,4479.28,1,2948.87,8051.08,2522.9,-1,53.98,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,3d921cc9-3c96-4a42-a84a-622177addb55
d8e1332a-6005-4b44-a9af-bd5948676bc3,3d921cc9-3c96-4a42-a84a-622177addb55,2022-02,1558,1365.09,4095.28,1365.09,0,1541.63,1798.21,1422.2,-1,46.38,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,3d921cc9-3c96-4a42-a84a-622177addb55
f5ca3d1a-ace3-4007-936d-1755cbba48d8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2020-02,13099,12873.62,38620.86,12873.62,-1,10130.9,25087.48,15879.57,-1,50.86,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
075c296f-966f-4b74-8cd0-25255556bf44,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2022-10,8004,8840.57,26521.7,8840.57,-1,7801.64,18787.67,6179.43,-1,13.18,1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
cff900ab-59d7-4110-8d0e-af9941b4a987,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2023-02,54980,52590.88,157772.63,52590.88,-1,19329.53,111349.56,74568.05,0,72.42,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
dc07e1f8-1d3f-4a5d-aa4b-eee0a9890cd5,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2020-02,62164,50607.04,151821.13,50607.04,1,54203.85,70613.21,67033.2,-1,24.58,0,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be
40526922-6bd0-44d6-b00b-f9e27ed8fd5b,6de44045-77c4-4366-a4f2-dc61e5ab22be,2021-01,19098,18341.01,55023.02,18341.01,1,11431.58,26157.93,28005.01,0,32.62,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
77f89a39-ba57-4fdb-9d47-97e0eea19137,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-03,13751,11572.93,34718.8,11572.93,0,10845.71,26547.2,19506.4,-1,54.81,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55
81375b4b-f109-4441-bc94-fe0e1864c35a,3d921cc9-3c96-4a42-a84a-622177addb55,2020-01,5682,4955.64,14866.93,4955.64,1,4224.63,7427.13,6160.34,-1,37.18,0,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
f5d7fb98-63f0-4a36-97d9-4b813fdc4429,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2023-04,6176,6344.42,19033.26,6344.42,-1,5465.72,7301.68,3093.18,-1,72.0,0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55
191c6da8-941b-4851-bb43-8c6212e55d7f,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-10,3069,3003.56,9010.67,3003.56,0,3008.1,6697.19,1791.15,1,60.6,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55
aa184142-8e2a-43e9-bf17-72010d105659,30697b6e-1444-413c-862e-40af11aba86b,2021-04,2726,2405.2,7215.6,2405.2,1,1533.1,5129.51,2590.04,0,59.07,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b
00cbcb93-e579-46a1-8f0d-86e7f2287f53,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2020-01,10505,11024.45,33073.34,11024.45,1,4233.74,21975.09,6408.01,-1,5.26,0,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
5ed824a0-9ad6-485a-bd8b-6ecaf738cd51,30697b6e-1444-413c-862e-40af11aba86b,2023-07,2412,2721.68,8165.04,2721.68,0,1324.52,4001.39,3227.67,1,6.92,0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
c84e54a8-f74e-403e-bf56-ff6c51a44eeb,3d921cc9-3c96-4a42-a84a-622177addb55,2024-03,7014,6232.48,18697.45,6232.48,-1,2629.21,19597.99,9789.09,1,53.23,0,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
a8a139d7-eee3-43ef-84e0-d308a54f23c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2021-05,42062,48488.56,145465.69,48488.56,0,31000.44,115099.34,25527.23,0,78.98,1,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
f5266ef4-113d-4232-8cda-0f7dd8c2846a,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2022-07,18002,16168.79,48506.37,16168.79,0,9649.23,19233.26,26261.47,0,74.67,1,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
14a87024-94d1-4538-a27a-b3b6326bd888,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2023-11,10700,8721.44,26164.32,8721.44,-1,5396.18,21209.53,13525.84,0,9.67,1,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
34734016-08d3-4d7f-ab57-f5fa110c33fe,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2023-07,53624,54402.46,163207.37,54402.46,1,21213.41,65597.84,54497.48,0,48.18,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,7b99f03f-4c9c-4866-b27c-29c6dae0f773,6de44045-77c4-4366-a4f2-dc61e5ab22be
7fea036c-c861-498a-9201-b5c3cce31383,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-04,7965,6553.42,19660.26,6553.42,-1,4750.87,22583.76,5237.58,0,78.79,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55
5f94adc6-939e-445d-8b3a-2a2787a7ddd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,2021-10,18886,22225.03,66675.09,22225.03,0,7060.0,40766.58,19141.15,1,73.05,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55
cf2348a9-2f70-4a37-b280-9212ee309869,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2021-11,12235,10128.57,30385.71,10128.57,-1,7094.91,18616.7,14405.37,1,61.63,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55
682431bd-9ee1-4e7a-b173-b5554e160d5b,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2021-03,43588,36642.76,109928.27,36642.76,-1,15856.27,86231.22,41186.13,0,67.85,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
fc9583bf-8b81-400c-8285-9d7aeb01f2f3,6de44045-77c4-4366-a4f2-dc61e5ab22be,2022-08,15338,15821.3,47463.9,15821.3,0,9513.83,21375.55,10475.35,-1,79.13,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
63a70a47-28e4-418a-a66c-21b26481b0e3,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-07,22777,23475.13,70425.38,23475.13,0,20943.2,49141.13,33776.63,1,65.33,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
98033e62-a36b-4387-970b-52e2bc0689b1,3d921cc9-3c96-4a42-a84a-622177addb55,2022-11,7869,9237.75,27713.25,9237.75,-1,3402.67,22211.81,11227.91,1,79.74,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,30697b6e-1444-413c-862e-40af11aba86b
f522dac4-e86d-4b5a-8c59-e1d411590683,3d921cc9-3c96-4a42-a84a-622177addb55,2020-09,1996,2248.44,6745.32,2248.44,0,1416.35,3724.17,2109.82,-1,53.54,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55
d669ab9f-1fe0-4d6b-86bf-c7be97f0cec4,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-10,9081,8418.13,25254.38,8418.13,-1,7667.61,17212.93,8463.18,1,60.18,0,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b
28d950dd-5985-4bd8-8897-d9c91c7d863b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-08,8188,7693.33,23079.99,7693.33,0,5872.86,13042.35,8889.35,-1,24.13,-1,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773,7b99f03f-4c9c-4866-b27c-29c6dae0f773
4eb28b61-8453-402e-bac3-dadec69ae954,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-07,23355,26788.8,80366.39,26788.8,-1,20260.38,54395.63,24348.79,1,31.23,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773
1c4c36a2-4175-4212-9427-b95066f28d7a,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2021-09,3543,2979.07,8937.21,2979.07,-1,3341.62,7863.91,4134.69,0,26.01,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773
4c991a4f-4cc6-4f86-a5d8-b6d2917cd54a,30697b6e-1444-413c-862e-40af11aba86b,2020-09,8368,9089.45,27268.34,9089.45,1,4483.41,16755.89,7832.6,0,73.99,-1,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b
1bedaace-fa3c-4304-b27a-2fcca4939e3b,30697b6e-1444-413c-862e-40af11aba86b,2023-12,8497,8084.41,24253.24,8084.41,0,4762.42,19589.44,5841.75,1,42.02,0,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
1d5e706e-0339-42bc-82ce-89ecd9bacf7d,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-03,1462,1304.86,3914.57,1304.86,0,1030.24,2976.23,1433.61,0,23.01,-1,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
2e8048c4-ad22-4159-b0d1-cf78a71f902f,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2022-02,7585,8550.65,25651.96,8550.65,0,7305.88,10898.76,6555.67,0,19.13,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
f0c0cf5a-6124-4f85-a28d-753d477a58be,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2023-10,37275,36628.35,109885.05,36628.35,0,27738.26,52966.83,25567.3,-1,57.04,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
5373ffef-d347-4842-9df4-f1ea9e8e6e9d,30697b6e-1444-413c-862e-40af11aba86b,2023-12,7793,8603.85,25811.56,8603.85,-1,4737.85,21691.4,9000.44,1,50.76,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55
a3feb85d-b17e-45a5-9be4-dd0a0c40f56b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2022-08,4435,4431.61,13294.82,4431.61,-1,1390.21,7843.04,3729.97,1,54.6,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773
