,sheet_id,category_id,year_month,total_spent,total_spent_in_sheet_last_month,total_spent_in_sheet_last_3_months,average_spent_in_sheet_last_6_months,sheet_spending_trend,total_spent_in_category_last_month,total_spent_in_category_last_3_months,average_spent_in_category_last_6_months,category_spending_trend,category_spent_percentage_last_month,category_spent_percentage_trend,most_frequent_spending_category_in_sheet,most_expensive_category_last_month_in_sheet,least_expensive_category_last_month_in_sheet
185,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-04-01,248,6345.0,19382.0,6576.333333333333,0,484.0,1937.0,0.0,-1,0.07628053585500394,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
186,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-04-01,334,6345.0,19035.0,6518.5,0,200.0,877.0,0.0,1,0.03152088258471237,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
187,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-04-01,147,6345.0,19035.0,6460.666666666667,0,65.0,597.0,0.0,1,0.01024428684003152,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
188,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-05-01,518,6345.0,19035.0,6402.833333333333,-1,248.0,1514.0,0.0,1,0.03908589440504334,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
189,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-05-01,107,1901.0,14591.0,5604.333333333333,0,334.0,863.0,0.0,-1,0.17569700157811677,1,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
190,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-05-01,1097,1901.0,10147.0,4863.666666666667,0,1099.0,3363.0,0.0,-1,0.5781167806417675,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
191,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-05-01,179,1901.0,5703.0,4123.0,0,147.0,502.0,0.0,1,0.0773277222514466,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
192,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-06-01,120,1901.0,5703.0,3382.3333333333335,1,179.0,391.0,0.0,-1,0.09416096791162545,1,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
193,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-06-01,504,7361.0,11163.0,3551.6666666666665,0,518.0,1250.0,0.0,-1,0.07037087352261921,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
194,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-06-01,196,7361.0,16623.0,3721.0,0,107.0,641.0,0.0,1,0.014536068468958023,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
195,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-06-01,5006,7361.0,22083.0,4631.0,0,4517.0,14423.0,0.0,1,0.613639451161527,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55
196,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-06-01,864,7361.0,22083.0,5541.0,0,1097.0,3384.0,0.0,-1,0.14902866458361635,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55
197,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2024-06-01,671,7361.0,22083.0,6451.0,0,425.0,1517.0,0.0,1,0.057736720554272515,-1,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b
198,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-07-01,1135,7361.0,22083.0,7361.0,1,864.0,3060.0,1055.0,1,0.11737535660915636,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
199,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-07-01,185,7839.0,22561.0,7440.666666666667,0,120.0,446.0,173.83333333333334,1,0.015308075009567547,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773,7b99f03f-4c9c-4866-b27c-29c6dae0f773
200,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-07-01,5866,7839.0,23039.0,7520.333333333333,0,5006.0,13853.0,0.0,1,0.6386018624824595,1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
201,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-07-01,294,7839.0,23517.0,7600.0,0,504.0,1270.0,534.5,-1,0.0642939150401837,-1,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
202,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2024-07-01,359,7839.0,23517.0,7679.666666666667,0,671.0,1792.0,0.0,-1,0.08559765276183187,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,7b99f03f-4c9c-4866-b27c-29c6dae0f773
203,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-08-01,1145,7839.0,23517.0,7759.333333333333,-1,1135.0,3096.0,1076.5,1,0.1447888761321597,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
204,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-08-01,4561,7446.0,23124.0,7773.5,0,5866.0,15389.0,4924.666666666667,-1,0.787805533172173,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773
205,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-08-01,368,7446.0,22731.0,7708.0,0,196.0,637.0,252.33333333333334,1,0.026322857910287403,1,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
206,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2024-08-01,638,7446.0,22338.0,7642.5,0,359.0,1455.0,0.0,1,0.04821380607037336,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55
207,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-08-01,300,7446.0,22338.0,7577.0,0,185.0,484.0,164.33333333333334,1,0.024845554660220252,1,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
208,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-08-01,434,7446.0,22338.0,7511.5,0,294.0,1316.0,471.6666666666667,1,0.0394842868654311,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773
209,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2024-09-01,617,7446.0,22338.0,7446.0,-1,638.0,1668.0,530.8333333333334,-1,0.08568358850389471,1,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773
210,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-09-01,120,6663.0,21555.0,7315.5,0,368.0,671.0,255.66666666666666,-1,0.05523037670718895,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
211,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-09-01,4179,6663.0,20772.0,7185.0,0,4561.0,15433.0,4976.0,-1,0.6845264895692631,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
212,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-09-01,257,6663.0,19989.0,7054.5,0,300.0,605.0,166.0,-1,0.045024763619991,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
213,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-09-01,464,6663.0,19989.0,6924.0,0,434.0,1232.0,413.6666666666667,1,0.06513582470358698,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
214,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-09-01,1026,6663.0,19989.0,6793.5,0,1145.0,3144.0,1088.0,-1,0.17184451448296564,1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be
215,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-10-01,4939,6663.0,19989.0,6663.0,1,4179.0,14606.0,4743.166666666667,1,0.6271949572264746,-1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773
216,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-10-01,1032,7533.0,20859.0,6808.0,0,1026.0,3306.0,1061.0,1,0.13620071684587814,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773
217,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-10-01,132,7533.0,21729.0,6953.0,0,120.0,684.0,220.83333333333334,1,0.01592990840302668,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be
218,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-10-01,280,7533.0,22599.0,7098.0,0,257.0,742.0,198.0,1,0.03411655382981548,-1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
219,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2024-10-01,584,7533.0,22599.0,7243.0,0,617.0,1614.0,567.6666666666666,-1,0.08190627903889552,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be
220,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-10-01,566,7533.0,22599.0,7388.0,0,464.0,1192.0,410.3333333333333,1,0.06159564582503651,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55,30697b6e-1444-413c-862e-40af11aba86b
221,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-11-01,4395,7533.0,22599.0,7533.0,-1,4939.0,13679.0,4844.666666666667,-1,0.6556484800212399,1,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
222,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-11-01,70,6696.0,21762.0,7393.5,0,280.0,837.0,220.16666666666666,-1,0.04181600955794504,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
223,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-11-01,613,6696.0,20925.0,7254.0,0,566.0,1464.0,463.3333333333333,1,0.08452807646356034,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
224,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-11-01,113,6696.0,20088.0,7114.5,0,132.0,620.0,209.5,-1,0.01971326164874552,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,6de44045-77c4-4366-a4f2-dc61e5ab22be,7b99f03f-4c9c-4866-b27c-29c6dae0f773
225,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-11-01,1059,6696.0,20088.0,6975.0,0,1032.0,3203.0,1049.8333333333333,1,0.15412186379928317,1,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b
226,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2024-11-01,446,6696.0,20088.0,6835.5,0,584.0,1839.0,549.0,-1,0.08721624850657109,1,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
227,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2024-12-01,277,6696.0,20088.0,6696.0,1,613.0,1643.0,479.1666666666667,-1,0.09154719235364396,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be
228,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-12-01,1184,7681.0,21073.0,6860.166666666667,0,1059.0,3117.0,1043.5,1,0.1378726728290587,-1,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,6de44045-77c4-4366-a4f2-dc61e5ab22be
229,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2024-12-01,438,7681.0,22058.0,7024.333333333333,0,446.0,1647.0,552.5,-1,0.058065356073427936,-1,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
230,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-12-01,5457,7681.0,23043.0,7188.5,0,4395.0,13513.0,4824.333333333333,1,0.5721911209477932,-1,3d921cc9-3c96-4a42-a84a-622177addb55,6de44045-77c4-4366-a4f2-dc61e5ab22be,3d921cc9-3c96-4a42-a84a-622177addb55
231,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2024-12-01,219,7681.0,23043.0,7352.666666666667,0,70.0,607.0,202.0,1,0.009113396693138914,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b,30697b6e-1444-413c-862e-40af11aba86b
232,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-12-01,106,7681.0,23043.0,7516.833333333333,0,113.0,365.0,172.66666666666666,-1,0.01471162609035282,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,30697b6e-1444-413c-862e-40af11aba86b
233,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2025-01-01,105,7681.0,23043.0,7681.0,-1,219.0,569.0,218.5,-1,0.028511912511391745,1,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
234,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-01-01,5384,7559.0,22921.0,7660.666666666667,0,5457.0,14791.0,4899.5,-1,0.7219208890064823,1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be
235,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-01-01,326,7559.0,22799.0,7640.333333333333,0,277.0,1456.0,441.3333333333333,1,0.03664505887022093,-1,30697b6e-1444-413c-862e-40af11aba86b,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
236,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2025-01-01,524,7559.0,22677.0,7620.0,0,438.0,1468.0,513.6666666666666,1,0.05794417250959122,-1,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,3d921cc9-3c96-4a42-a84a-622177addb55
237,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-01-01,1114,7559.0,22677.0,7599.666666666667,0,1184.0,3275.0,1096.8333333333333,-1,0.1566344754597169,1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
238,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-01-01,106,7559.0,22677.0,7579.333333333333,0,106.0,351.0,172.5,0,0.014023018917846276,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
239,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-02-01,801,7559.0,22677.0,7559.0,1,1114.0,3357.0,1093.3333333333333,-1,0.14737399126868633,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b,7b99f03f-4c9c-4866-b27c-29c6dae0f773
240,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2025-02-01,579,7644.0,22762.0,7573.166666666667,0,524.0,1408.0,541.1666666666666,1,0.0685504971219257,1,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,fbd721e7-4e56-45af-82d4-832bf7eb9bd3
241,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-02-01,669,7644.0,22847.0,7587.333333333333,0,326.0,1216.0,446.6666666666667,1,0.042647828362114074,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
242,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-02-01,121,7644.0,22932.0,7601.5,0,106.0,325.0,157.5,1,0.013867085295656724,-1,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55
243,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2025-02-01,24,7644.0,22932.0,7615.666666666667,0,105.0,394.0,205.16666666666666,-1,0.013736263736263736,-1,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,6de44045-77c4-4366-a4f2-dc61e5ab22be,6de44045-77c4-4366-a4f2-dc61e5ab22be
244,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-02-01,5450,7644.0,22932.0,7629.833333333333,0,5384.0,15236.0,4819.166666666667,1,0.7043432757718472,-1,3d921cc9-3c96-4a42-a84a-622177addb55,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,7b99f03f-4c9c-4866-b27c-29c6dae0f773
245,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,2025-03-01,354,7644.0,22932.0,7644.0,1,669.0,1272.0,485.8333333333333,-1,0.08751962323390895,1,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
246,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,3d921cc9-3c96-4a42-a84a-622177addb55,2025-03-01,575,8009.0,23297.0,7704.833333333333,0,579.0,1541.0,531.3333333333334,-1,0.07229366962167562,1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
247,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2025-03-01,5772,8009.0,23662.0,7765.666666666667,0,5450.0,16291.0,4967.333333333333,1,0.6804844549881384,-1,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
248,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2025-03-01,307,8009.0,24027.0,7826.5,0,121.0,333.0,116.33333333333333,1,0.015108003496066925,1,30697b6e-1444-413c-862e-40af11aba86b,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773
249,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,30697b6e-1444-413c-862e-40af11aba86b,2025-03-01,26,8009.0,24027.0,7887.333333333333,0,24.0,348.0,159.16666666666666,1,0.0029966287926083157,-1,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,3d921cc9-3c96-4a42-a84a-622177addb55
250,50ba82ce-9e95-4bd1-a4dc-a10be4bef1c8,6de44045-77c4-4366-a4f2-dc61e5ab22be,2025-03-01,975,8009.0,24027.0,7948.166666666667,0,801.0,3099.0,1036.0,1,0.10001248595330253,-1,30697b6e-1444-413c-862e-40af11aba86b,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
251,76b60ead-0f41-43f3-96b7-32c44b6941bd,7b99f03f-4c9c-4866-b27c-29c6dae0f773,2024-01-01,4698,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3d921cc9-3c96-4a42-a84a-622177addb55,7b99f03f-4c9c-4866-b27c-29c6dae0f773,30697b6e-1444-413c-862e-40af11aba86b
252,76b60ead-0f41-43f3-96b7-32c44b6941bd,3d921cc9-3c96-4a42-a84a-622177addb55,2024-01-01,344,7388.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,3d921cc9-3c96-4a42-a84a-622177addb55,3d921cc9-3c96-4a42-a84a-622177addb55
253,76b60ead-0f41-43f3-96b7-32c44b6941bd,fbd721e7-4e56-45af-82d4-832bf7eb9bd3,2024-01-01,197,7388.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,7b99f03f-4c9c-4866-b27c-29c6dae0f773,6de44045-77c4-4366-a4f2-dc61e5ab22be,c1ca9593-7416-4ba6-a5ad-8f9220ad7536
254,76b60ead-0f41-43f3-96b7-32c44b6941bd,6de44045-77c4-4366-a4f2-dc61e5ab22be,2024-01-01,1071,7388.0,22164.0,0.0,0,0.0,0.0,0.0,0,0.0,0,3d921cc9-3c96-4a42-a84a-622177addb55,c1ca9593-7416-4ba6-a5ad-8f9220ad7536,30697b6e-1444-413c-862e-40af11aba86b
